TOS,TOS,Offline,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,1
TOS,TOS,Offline,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,1
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,Active,Online,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,2
TOS,TOS,Captive,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,3
TOS,TOS,Captive,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,3
TOS,TOS,Captive,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,3
TOS,TOS,Captive,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,3
TOS,TOS,Captive,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,3
TOS,TOS,Captive,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,3
TOS,TOS,Captive,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,3
TOS,TOS,Captive,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,3
TOS,TOS,Captive,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,3
TOS,TOS,Captive,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,3
TOS,TOS,Captive,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,3
TOS,TOS,Captive,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,3
TOS,TOS,Captive,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,3
TOS,TOS,Captive,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,3
TOS,TOS,Captive,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,3
TOS,TOS,Captive,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,3
TOS,TOS,Captive,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,3
TOS,TOS,Captive,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,3
TOS,TOS,Captive,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,3
TOS,TOS,Captive,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,3
TOS,TOS,Captive,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,3
TOS,TOS,Captive,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,3
TOS,TOS,Captive,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,3
TOS,TOS,Captive,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,3
TOS,TOS,Captive,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,3
TOS,TOS,Captive,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,3
TOS,TOS,Captive,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,3
TOS,TOS,Captive,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,3
TOS,TOS,Captive,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,3
TOS,TOS,Captive,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,3
TOS,TOS,Captive,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,3
TOS,TOS,Captive,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,3
TOS,TOS,Captive,No,Bad,Disabled,Disabled,Disabled,Disabled,Bad,Bad,Bad,Bad,3
